UCS,RD,TC,W,E,OB
35.458686216607,2.60216186430705,244.5568056353206,61,49,22.286965141175166
38.7818207591751,2.58377856562178,226.8363015440204,69,67,22.64581886656364
33.0135041002771,2.43082611418352,261.11456311812333,57,47,22.84442910374269
38.9753699592698,2.47332921304379,245.9094876683789,65,52,26.121869681639918
32.6004485087874,2.52467987519962,226.9898997087098,72,68,26.94978941590386
33.8674550360483,2.50674939043361,260.38666851916787,80,57,24.40858996717234
36.6223527870969,2.65663046274091,275.0300437025782,80,72,27.381086014520122
34.6519012260997,2.54130338343522,226.56391695435516,77,77,23.918212697374532
33.6681347450256,2.42482796813899,278.07176164080295,55,70,24.015010978846686
33.688579017604,2.48910620884499,222.69529456782072,63,79,23.915515462524766
36.8800313658402,2.40046512803222,307.5739595178842,71,78,22.691514959386602
34.7967377015621,2.53442904914257,222.27027043722,61,56,19.252958455991735
38.9753699592698,2.35896162557016,238.20489267996345,76,56,25.19803121689513
37.7897071188378,2.47074020416691,286.28415727978603,72,47,24.229057440770696
36.7932800285318,2.67620882601894,270.2424000851485,64,69,27.829023581988366
33.78985318654,2.48018682254974,215.97796857606363,70,62,25.06602849291462
37.1087330952262,2.63571690749861,221.4394286530646,55,65,23.771613504045735
32.6573808018764,2.51670275420786,216.77092807034066,59,80,26.94529164440533
33.6996725824689,2.40412631526765,210.361040496,74,73,22.556094685030878
33.8770749226299,2.57978192751671,210.361040496,75,61,24.788304480889185
33.6449090540102,2.38979250784474,218.1696630613915,72,77,20.589091119598134
34.5948757154441,2.52592350701328,210.361040496,67,59,27.615833544884698
32.7020373763878,2.58021299490687,226.8044817583315,65,65,22.772678064684307
32.6531201304459,2.43718434288394,241.8107013849729,80,63,24.118862682740662
34.77291964328,2.40902472384707,286.91536762400506,50,69,24.764027376466174
33.739277930677,2.50779229596122,255.85813870540753,80,69,26.657787830160565
35.6772487460521,2.69401669478902,298.1353653352877,80,71,28.62692451477051
33.8271858267241,2.42315242788711,210.361040496,69,75,19.837026606378213
32.8927969437876,2.48523696760737,225.76985599738242,77,72,22.895312891089475
38.3326039850682,2.52882101009131,254.11440477144447,78,55,22.270797711364864
37.5161527308066,2.63744599656374,272.2342348332464,59,58,22.203166143445035
33.7647391167153,2.5647349336026,256.8513905789738,67,49,21.88242264901617
34.5681711048172,2.50053519906311,281.8057494468889,66,70,27.34434257012632
34.4163323174301,2.46888224360612,227.19362139374078,77,80,22.749976645496268
35.8484610915848,2.67116312759421,264.0984277904524,72,67,21.41342575985284
32.6004485087874,2.57204534557356,231.16704550312122,74,69,21.039880751133076
32.6004485087874,2.42059162368551,307.4970840880504,74,51,25.832566631386136
34.1478825471653,2.6129682674837,210.361040496,80,66,26.205788019702528
35.653275000863,2.37616397313081,217.59126805430026,61,62,24.739009279000143
33.6829514199722,2.64305081316268,270.5095627605763,54,66,23.28263162161628
32.6004485087874,2.34002146263599,272.756948002484,61,58,25.87615951011122
36.1045571862018,2.40936929059242,250.21919541799508,77,56,20.344015766439426
37.0815277379157,2.5517313249204,225.92898837105045,79,79,23.446462433503072
37.6259927707613,2.3045048320546,318.521063468338,51,70,19.815575500139673
32.6004485087874,2.50957987577955,284.1734706031425,71,65,21.483824027402253
34.4823659605293,2.54155252030373,223.53092124862587,74,70,25.559282684924444
32.6004485087874,2.39925199308022,225.9986636904389,56,72,23.855445681361186
32.7990851589458,2.61503158306398,285.0255099699862,55,75,23.412758132949833
38.0072838291376,2.60030590429037,224.30076563406422,58,75,25.02207223137112
33.4591689382338,2.4984981152778,378.44629769232006,69,53,19.88305842351727
38.9753699592698,2.55971325200427,276.0023654714101,80,67,23.083973818183715
33.2486411582548,2.42648294853573,247.26653263084978,62,72,24.02294466893886
34.1869000892334,2.54278480993472,238.3758022316855,58,59,23.856534529176688
32.6004485087874,2.62778029664043,214.7155228709937,73,52,22.362101559682834
32.6004485087874,2.35207760339867,284.3498696067597,65,54,23.577071721074855
34.365232219307,2.58232515666611,275.2558078802913,71,63,25.463281669072007
34.1620376053598,2.68341801690528,236.22815176125536,51,54,24.886508355770133
33.9518052895506,2.4975635460162,281.8633242843957,65,72,23.402511746129907
32.6004485087874,2.59942023964283,210.361040496,76,64,22.22244661466833
37.4711946986393,2.68061925142009,264.3998350302767,74,60,23.175848567718525
34.2703840544774,2.64056211231013,217.71845800979304,71,69,24.15020563202224
36.1552764045126,2.44485238045395,280.1951991660284,57,60,26.473786909465236
33.5072101081793,2.56462627214149,234.9397993860208,56,82,21.889064936560388
32.6004485087874,2.46314470893866,249.41391163754875,66,68,24.81777007614607
33.0641419630326,2.48747255821245,210.361040496,74,71,20.890902820429908
37.691946700062,2.3980324358324,235.27349464466374,79,74,23.666035479599437
38.5303435503828,2.62838310200899,306.15390297897846,53,77,25.19248964218613
34.1982938179221,2.61451867870657,303.474945462172,62,65,24.515028577158976
