UCS,RD,TC,W,E,OB
44.8796805853592,2.5653795131283,363.1555381896001,70,77,23.351425332597458
43.8338299315796,2.60341012057733,290.7359461574079,76,49,23.241150388663588
47.9000747415138,2.65605723794898,324.7293271646827,78,57,23.359249884712334
40.9000843398853,2.75679043766585,316.39808902842526,77,52,23.821879108802463
47.5911370690487,2.62260791823484,325.180660256046,75,64,25.20578513221333
43.2562667401224,2.71684947193292,268.4201971117431,77,58,26.79969848414
42.3431761677013,2.61854525760806,306.2151530693623,67,67,23.573907628075432
49.1266576944503,2.7623439040457,287.0755860294598,64,75,26.413046394678965
39.4144401560515,2.64131128874054,339.9975304414246,54,48,24.129574744821394
48.9668919119158,2.68895579985908,251.72183203633827,70,54,27.56056025516486
40.6255246289883,2.66868914359911,257.18982106493854,71,51,28.0965747833252
47.8597479341658,2.74534623253867,257.50378545184566,61,79,24.26550997723595
45.0461880657745,2.79520196953427,252.99708858583028,70,73,26.59877583103166
42.3608144694305,2.61678929278118,295.5728369114957,72,67,26.94864821358796
41.3279364930885,2.65983180552673,325.0041135127972,78,73,27.76544676796509
47.8890820152902,2.73260938323035,338.04809023482875,78,49,24.869306177331545
44.8213078582617,2.70558425082851,280.5620197508392,80,51,28.0965747833252
43.8911408784762,2.63246182268892,363.1555381896001,80,57,28.0965747833252
49.0360522009342,2.74708877143214,266.67643259493815,74,64,25.55616746155501
46.6916386636638,2.73170816154381,274.5154089105824,78,53,24.0409506266467
41.4034242807321,2.66433809647492,311.2340976809485,75,67,23.42019037500922
48.083834950885,2.74530673905609,277.33221052279504,55,76,24.274813219188285
40.4489168987699,2.62379795102384,311.8821255332994,73,60,25.17778909654709
40.9707357467773,2.69420703201674,306.90842332578086,75,57,27.25554012220671
41.5435111715944,2.71471350876276,283.1862066392447,59,75,23.759488409455308
49.1266576944503,2.75960630500764,325.29801079022224,80,55,28.0965747833252
40.6940026312218,2.66234241477284,303.5136347400164,71,50,28.0965747833252
45.2916927804509,2.73616003634296,268.7766840051862,73,57,24.162580121236612
47.5528533451188,2.74120717031315,277.442120422169,74,48,28.0965747833252
40.1827251220046,2.64677655953828,327.73636626320695,73,62,24.403969423236536
42.6390905995312,2.54002836006189,348.0165762767727,75,50,28.04155477920721
44.2777675266056,2.63760493243012,337.0353402850377,65,58,25.092336402185186
40.7011258604155,2.64126480865091,337.57437015957174,77,60,25.951298828780573
43.1286268986387,2.70030773670224,250.30044452723817,71,71,24.95283197202983
45.5744957382344,2.70631030195279,234.08847250448184,62,67,25.879066920935447
44.4588313951624,2.75732419561304,262.48820026133757,71,52,26.782075056971287
43.8644912046546,2.55306001162933,288.24933258399267,73,58,28.0965747833252
43.8006068065504,2.70012857491199,221.670773856,73,84,25.730101433008244
47.601260289234,2.7252498536,296.2972588341877,64,56,27.176110772153958
43.1463197795986,2.6980814675083,322.9232200642792,74,51,24.17325278734423
42.1333530527801,2.64504458142349,287.1388646773944,76,48,26.545036206753977
46.7472384534274,2.67303536135882,266.68567793793994,79,80,24.978162961375045
40.4301862449082,2.6159623099479,310.7248576148202,78,55,26.698716009113348
44.0893054433409,2.58822458268425,323.69401350574435,69,80,26.180957166062264
40.4999495453823,2.61287381525145,336.20740924844705,73,54,25.45651044972687
42.3189162113795,2.59054806506968,285.4632145840373,62,81,23.538585995031916
47.4265017098264,2.76922787591805,265.03201939607857,67,54,21.903038342462413
46.5583721415216,2.66358350782851,304.57197980523785,72,58,23.477623417178016
48.6008904223152,2.74823863226255,266.25603556737684,68,48,27.703905431893027
48.9180877478441,2.55171754263611,318.47701975556606,77,76,26.45457780451038
45.9858595922147,2.70691621705099,284.0752669472127,63,50,25.57103578126948
39.2915974878175,2.61235747020265,324.95890219463473,71,59,25.39928073571386
42.535906050546,2.75823868723119,281.37028113071096,79,78,25.23659229298828
44.8591245305147,2.68226451104221,332.88138642247463,79,78,25.728391929834117
45.8613310838046,2.58296477162856,323.5404392603607,76,84,24.200141519385618
41.5044779820297,2.59003940538548,329.23130303449597,80,78,25.294318369207392
40.8859877825018,2.63683788038632,339.0447135589524,77,84,20.410941937768385
39.0466544976046,2.65859792713752,328.60529041821985,75,58,23.721498626424257
40.5376003027319,2.68164747359091,281.2929881850109,56,61,24.757675370050297
40.8726018637567,2.57507110956656,313.95336291032174,74,52,25.876515020043787
49.1266576944503,2.61361890810374,245.53579759496571,78,56,27.99374452593095
41.0517882440909,2.64050665189612,311.70868442398955,69,59,24.155692394092487
47.2679217243705,2.64205897110894,306.3313250297811,74,54,28.0965747833252
49.1266576944503,2.69415904151733,280.7427608488249,71,63,21.458665448494532
46.0044027245036,2.77154547807787,307.9259106057445,72,71,21.77058631145259
